tick,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24
69,100.64416761002917,97.11541462879728,105.05196197976286,96.96278008940723,104.26725579251926,98.28597623896715,100.37373264717786,100.32525173532323,101.42355277420042,101.79567930938386,101.63985431349236,100.28111203283983,105.19912064433638,101.55434393914724,100.13566389326796,100.6966442117186,100.09189522016159,103.93837892844948,100.5312037830822,100.38358169766205,100.00354320175478,105.20262911565956,104.55348229092965,99.53427022251283,98.84943669449262
70,100.74151423849914,97.10116598510255,104.59475278152264,96.77738575010444,104.16287982872188,97.90215282715653,99.96465687473835,99.96359767548189,101.16958612489606,101.71505015560335,101.24677206730506,100.44724661339441,105.1688535884104,101.01001261542638,100.15859954926738,100.4462993347643,99.61575442569674,103.67587828340987,100.93330066285954,99.99182923011024,100.02528287016354,105.18949354872944,104.07717420064063,99.21665814031793,98.9644604426869
71,100.88658047844176,97.07315981679253,105.22065380524604,96.7986599425337,104.20608318017132,97.37863304248137,99.82477858199977,99.86786109916099,100.77308944952355,101.81101335293963,100.99742053660096,100.4965329020934,104.92544764065724,100.91866772869545,99.5580291758357,100.25664230903777,100.0952064313289,103.68930672962772,100.56368667460639,99.89633812449759,99.79204827742971,104.99767307779332,103.87222310013308,98.7432920722734,98.89262628972189
72,101.03671715775113,97.49481101805915,105.40459210696896,97.17289983348904,104.09595559675948,97.43968705727751,99.917332765793,99.69704943900376,100.70413474838469,101.75780298021517,101.08366555032265,100.68942108129716,104.41808498844097,101.00806264618207,99.61278016624836,100.26093278530422,100.14950645394849,103.80448624438351,100.84790591717405,100.31518653025272,99.53759064664655,105.04268981065205,103.54665517201374,98.82362654548224,98.90573104195406
73,101.08582981795814,97.53485436605621,105.76271806990036,97.18026829316567,104.07151526993422,97.50477013153234,99.9636069714564,100.19484910765736,100.64879626943197,101.27820992150397,100.9213363989037,100.67191632534592,105.34889577796706,101.09100694191984,99.55812821186325,100.40582467520966,100.18748057946155,103.97830738015975,101.15348101813801,100.56458334247044,99.79283094202094,104.9783018175968,103.71228696536676,99.17296229338355,99.59877288846606
74,100.67654795339149,97.66279388449915,105.6166821658663,97.147498532107,103.51101415784855,97.19931364950574,99.70950632505317,100.02819797805941,100.06003832444705,100.86558184568914,100.81930712666104,100.18392030946058,105.27550454239838,100.88820943862785,100.12948830042531,100.25148741084726,99.80953581252481,103.48207861038009,100.73377382791976,100.1667077640336,100.0056152668118,105.17539011045625,103.88893070546109,98.8429632076236,99.3543188390306
75,101.03044410983628,97.5715140640109,105.12989972077641,96.96893628298714,103.3524476918255,97.23966179825895,99.78668117846532,99.65951163312212,99.89149202933906,100.707658424296,100.56111897319668,99.47170445653269,105.51753465272466,100.25910251514377,99.77226083353916,100.01425115555936,99.34358458401844,103.05300612939641,100.56350627434651,99.70324041022077,99.6294599154096,104.93600021064462,103.74108800339552,98.705009479074,97.83642433033583
76,100.95066664230087,97.40274704850607,104.94093342244611,96.7136290865509,103.34800704181775,97.49521179025373,100.17221921390338,99.85489138726034,99.57191835277501,100.47130581743613,100.50746642609133,98.3879415807482,105.31295390633535,99.82446343796242,99.74189645653775,100.00084406582057,98.96450953123222,102.9035413630652,100.51819187158772,99.54094718994516,99.40313459245466,105.09848571795125,103.28675399826923,98.3259766811696,97.53754799380016
77,101.18454469396934,97.5045080845039,105.14468192533899,96.59742921470303,103.56835913493771,97.81700675351252,100.466604674346,100.16317515898571,99.90153255259571,101.06917870207633,100.6802411587183,99.03101164012699,105.11361882502703,99.91907423822975,100.26479790164056,100.07325200813517,99.59701871330981,103.18940228453143,101.07911747564074,99.04028052067741,98.88719889636435,105.32549676523783,102.82268725679913,98.03283029882388,97.79480502083811
78,101.04899879348508,97.29077606392863,104.92850703206908,96.50429413011985,103.69763565370495,98.03108247950442,100.95795107742853,99.86294901721905,99.68520795213666,101.04316116213717,101.51602480515498,98.79683755793869,104.98752487639308,100.34590905766136,100.08052003232157,99.89956252786048,99.7215736365361,103.0562341410186,101.09277373706578,99.12448061225133,98.59525532180332,105.63372524877083,102.72154544178782,98.37984844795771,97.74943971844185
79,101.4990098705562,97.47244192147356,105.0007797543471,96.85717424480347,103.40984322378415,97.8849461767015,100.93372228059935,99.81556930103316,99.73758759919176,101.19807732215808,101.5974779937632,98.11256295605443,105.11074077760361,100.61802186100425,100.23009084483172,99.72284915774415,100.02665111183158,103.25668379894938,101.34973330853781,98.9890523419679,98.06777965449142,105.91296495369396,102.6026160675936,98.14795371758545,97.73343394541732
80,101.73227117613862,97.52368695647692,105.33537003878901,97.45569989093147,103.69848762580338,98.02208703245957,100.88120281167016,99.97674998674583,99.99295151603324,101.50742237290588,101.92148261792364,98.26828987008382,105.26571884222753,100.76868659962376,101.11090340527203,100.08874889456331,100.92323791111147,103.60956474600373,101.48013643832975,98.84218914542699,97.71316265627456,106.30670374631372,103.19366406609544,98.41994620501679,98.12916062033071
81,101.9280355966108,97.46919139476996,105.2788877313066,97.58228361190818,104.08887585039115,97.53281023673202,100.59327786701935,100.26993926039519,100.03451934219996,101.47956775758914,102.13111536031708,98.3839374977737,105.33123383083013,101.14944498703812,100.09724584493604,99.92523741196555,101.28211756458317,103.2920415781767,101.7532447270486,98.08182399483273,97.67157781261324,106.01206453330312,103.01126678905298,99.06513294121861,97.80300570215826
82,101.7590362613783,97.65413665414258,105.49612154388778,97.28910273446876,104.73614709150503,98.63535894911618,100.21764297898896,100.35740898225077,100.21778077801018,101.47177932574782,102.1867050394363,98.37772101190993,105.00030152510566,101.73495214271685,100.05323536885416,100.05206647858282,101.14972015026088,103.11518914430172,102.02313171823258,97.76949874730265,97.82769186876246,106.25538774097564,103.0880363299552,98.86197888636418,97.82661305569474
83,101.63045097876189,97.71852621161587,105.51757191114079,97.34855932514485,104.17120287959897,98.36429109970527,100.10131080915681,100.24322269938264,99.93610928034471,101.1835075414867,101.99370946587791,98.54434809182246,104.4989233196342,101.92655813181051,100.1092322887152,99.77956374506765,100.70138658297404,102.75285777663544,102.07242414348755,97.71058012330901,97.28276432227989,106.05113820883805,102.80499782843526,99.23715769388788,97.45746124778735
84,100.83333416956042,97.890145135091,105.78894985206527,97.48155636548121,104.50202080988075,98.62640386905937,100.36754913592539,100.3417714356307,99.83506189265901,100.82394177455996,101.56541352337139,98.5953606090852,104.17514132871551,101.58356423671502,99.59188070731818,99.88159709446914,100.91677969603072,103.08295288435025,102.16896824135624,98.09934382196411,97.79394073235204,105.9515321426921,102.94724115907391,99.5987782389445,97.51200588279104
85,100.42451560975384,98.11948954457485,106.13143557417821,97.71842145885562,104.49581381229369,98.7027045408759,100.15064586115628,100.42218005454157,99.60292252862014,101.08498386645563,101.01894470089267,99.16953764293663,104.59274653067335,101.82090364537989,99.50521948121806,99.8844421157648,100.83575012369015,102.96642598264503,103.04026048506705,98.03331293387875,97.78546225678353,106.26929046169485,104.03157320221989,99.72014075391786,97.5251236401132
86,101.13012293920433,98.56147904665906,106.28869962359951,98.46156807003554,104.56825790083732,98.9487845439622,100.27196467939723,100.61724088317796,99.94755319334922,101.45402678020697,101.2219410739937,99.68960874245892,104.9035116694845,101.58702669769755,99.50505057720547,100.0566284806417,100.5181194979639,103.29566287639568,103.5391926171097,98.22760694903317,97.80357506510359,106.18782886413914,104.5087736331934,100.22749381773814,98.00503346725158
87,100.87530641925163,98.5000560690177,105.75298681591438,98.22662132275487,103.99462015738224,99.07210024084884,99.78474057572325,100.13483216290156,99.82588877874961,101.23729386783617,101.00760474660136,99.5847143473508,104.88877126211104,101.22528336429632,99.0239914370532,99.6813613964954,100.5241730294629,103.43638534246347,103.34423841136412,98.08183074130496,97.52136019547899,106.19022272019365,104.30489033833759,99.99318310938256,97.75104163680192
88,100.81844214956902,98.21626430478682,105.84823679500079,98.12237467328161,104.03710390823679,98.84710484488357,100.14822822209514,100.15842997464037,99.80025600935132,101.25313164668934,100.77160029371868,99.46660393704441,104.807334271814,100.91310596025191,99.15936811267188,99.69609692191919,99.94642472923337,103.44863405135783,102.8952854822304,98.52625434236465,98.44655807448413,105.48181847382307,103.91429914847107,99.80130167628785,97.77781434513801
89,101.55855800810924,98.67436371785998,106.0540246154873,98.40729063098937,103.47963118366708,98.94051859331088,100.5965607143084,100.27228979243468,99.98599987820803,101.29371080881926,101.07927383174444,99.87407830101446,105.07070064387302,100.19097538260442,99.18907834855482,99.49215973834083,99.91014698905194,103.46433210449926,103.12744999864576,98.79945283897327,98.33054606322986,105.80050597200966,104.00295368613564,99.6572805282933,97.78945402457354
90,101.26206862297943,98.64091943497196,105.20575142470926,98.2912375485541,103.39852692155995,98.92234844179768,100.64345977157348,99.93956634471715,99.3961580546093,100.91529903603873,100.96042148081574,99.72524271903403,105.0252108432489,99.78226508778496,99.00902977707273,99.22964856952291,99.9208214599421,103.41731823176465,102.72701132218113,98.45756069283819,97.88715344370243,105.8328951796039,103.2848318044447,99.83849429321813,97.55104546634605
91,100.99588344376528,98.95278876480133,104.95799561700527,98.36894535117457,103.36131098504839,99.06546473204054,100.62449825375428,100.13143396477614,99.38017656272987,101.08506876537409,100.98114982353577,100.25537598942589,105.05407142023985,99.66546973924504,99.56487370932501,99.20104956850872,99.79296733605017,103.30844625181386,102.67181388028499,98.4946000189285,98.09204875970435,105.93804965179648,103.89623070904771,99.75424425688242,97.77355042378164
92,100.74201420450932,100.16863851186075,104.88079225679327,98.10575751194702,103.60684533130721,98.86742626029336,101.16874790243739,99.8421130560022,99.40956300968743,101.27932671937045,100.90897415560197,100.50574382697728,105.30724064933737,99.89947540372005,99.9690178458922,99.39768622246936,99.53279582464518,103.44681556850517,103.02855731725067,98.36491692525703,98.5012874143382,106.60000761192428,103.86013888437496,99.93737750470893,98.16826693872393
93,100.97145798855966,100.19172555156521,105.09859090595748,98.37334553980268,104.22988648086196,98.81530800409847,101.35135741718186,99.82266774666353,99.87575759359034,101.07973640011069,101.14542170926167,100.86993929288978,105.08163952380032,99.97936365454025,99.79985409259895,99.71231821906076,100.26524825909154,103.70128847535675,103.6000682157715,98.76371314089585,98.63289880505954,106.90555562805665,103.77538369811799,100.16503670240843,98.353278683836
94,100.85115829439322,100.04739775082652,105.15105441907217,97.38782706284786,104.33773837436067,98.65623515897347,101.4133212308726,99.89631866776284,99.50639075401581,100.8413366088093,101.17656229727069,100.67864372751025,104.97296867628258,100.08430511277889,99.48196652910737,99.61285009818131,100.11568733944057,103.85274176780104,103.50707614547751,98.07306970887946,98.7615177930597,106.71540559221192,103.67558801715863,100.113188443907,98.40751506669521
95,100.88200266015788,100.72683693241872,105.24576283611032,97.25053415148815,104.58305162789085,98.77517635253342,101.21769455727909,99.62067594316093,99.38325727181402,100.23298477218492,101.13370463327466,100.82909146189125,104.86240322042079,99.94721130685467,99.52960034438861,99.49518203187105,100.01910116079965,103.86024587796386,103.97690743853917,97.7834702176182,98.71354440002366,106.53324406753599,103.80607549066063,99.716501888281,98.26811294953968
96,100.19241545366636,100.51577176941109,105.13437998924827,97.0752336628483,104.23120289158955,98.67937747150464,101.00946891082644,99.5784409156992,99.22124303029923,100.03404793610598,101.07820721041462,100.6780207348216,105.28752982023029,99.99059962759283,99.56718519946469,99.34365762596015,99.95092917255748,103.69755657468974,103.75798888400718,97.51107838270897,98.25612097061196,106.51355940014115,103.74427444952065,99.50398130414796,98.14941414681823
97,100.60511362215311,100.6186391672872,105.50212064381728,97.16559814266888,104.38931766279715,98.86723648778268,100.54716983124574,99.60242177186797,99.20642399607509,100.15646953359698,100.94821284647755,100.63414145161147,105.24190151216752,99.81446489066174,99.2015202063814,99.35246168576518,99.86146337071622,103.41430818139995,103.81619683572683,97.7286783830113,98.80711687601065,106.34273856666915,104.25305326145282,99.77566572833003,98.42305164138408
